url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-course-category/content-marketplace,Content Marketplace,Content Marketplace,,Community Training helps customers get a head start in their training programs with content marketplace features,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk Community Training (CT)allows users to import courses to their training portal via the Content Marketplace. Content Marketplace is a",2026-01-20T11:09:00.000Z,,,0.3,False,"Describes content marketplace conceptually; no configuration tables, quotas, or decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-course-category/create-a-category,Create a category,Create a category,,A category is a collection of courses on a specific topic. Categories help you organize your learning content for different learners.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk Acategoryis a collection of courses on a specific topic helpinghelp you organize your learning content for different learners. You c",2026-01-20T11:09:00.000Z,,,0.25,False,How-to for creating a category; basic UI steps without expert-only configuration or limits.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-course-category/create-a-new-course,Create a new course,Create a new course,,This document explains new course creation flow on the Community Training platform.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk A Course is a collection of lessons and assessments. Once a course is created, you can upload content and add assessments in a struc",2024-11-20T13:28:00.000Z,,,0.3,False,Course creation flow; standard how-to content without detailed configuration schemas or quotas.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-course-category/publishing-course,Publish a course on the training portal,Publish a course on the training portal,,Any new course created on the Community Training management portal will not be accessible to the learners unless and until it is published.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk Any new course created on the Community Training management portal will not be accessible to the learners until it is published. Thi",2026-01-20T11:09:00.000Z,,,0.3,False,Publishing a course; simple state-change procedure without deeper configuration or constraints.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-course-category/upload-content-to-a-course,Upload content to a course,Upload content to a course,,"Lesson is a single unit of learning content in the form of Video, PDF, Word or PPT file for a course.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk A Lesson is a single unit of content included in a course and can be a video, PDF, Word or Powerpoint file. You can have one or more",2026-01-20T11:09:00.000Z,,,0.3,False,"Uploading lesson content; generic usage guidance, no explicit size limits or parameter tables mentioned in summary.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-learning-path/add-course-to-a-learning-path,Add course to a Learning path,Add course to a Learning path,,A Learning Path is a defined sequence of courses on the training platform to administrator guided training paths to the learners.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk ALearning Pathis a defined sequence of courses on the training portal which provides guided training paths to the learners. A Learni",2026-01-20T11:09:00.000Z,,,0.25,False,Adding courses to a Learning Path; straightforward how-to without advanced configuration details.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-learning-path/create-a-learning-path,Create a Learning path,Create a Learning path,,A Learning Path is a defined sequence of courses on the training platform to administer guided training paths to the learners.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk ALearning Pathis a defined sequence of courses providing guided training paths to the learners and the ability for instructors to co",2026-01-20T11:09:00.000Z,,,0.3,False,"Learning Path concept and creation; procedural and conceptual, no expert-only configuration or limits.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/create-content/create-learning-path/publish-a-learning-path-on-the-portal,Publish a Learning Path on the Portal,Publish a Learning Path on the Portal,,Any new Learning Path created on the Community Training management portal will not be accessible to the leaners unless and until it is published.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk Any changes made to an existing Learning Path on the Community Training portal, or any new ones created, will not be accessible unti",2026-01-20T11:09:00.000Z,,,0.25,False,"Publishing a Learning Path; basic workflow, no limits, quotas, or security configuration.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-course-category/add-an-administrator-for-a-course,Add an administrator for a course,Add an administrator for a course,Configure course and category admin roles,There are two types of content admin in the Community Training platform – Category administrator and Course administrator.,There are two types of content administrators in the Community Training platform: Category administrator and Course administrator. There is no limit to the number of either type of administrator. Category administratoris responsible for content creation and management of all the courses under one or more categories on the portal. Course administratoris responsible for content creation and management of one or more courses on the portal. Tip A user can be both a category administrator as well as ,2024-11-20T13:28:00.000Z,,security,0.7,True,"Defines two specific content administrator roles (Category administrator, Course administrator) and their scopes; this is product-specific authorization/role configuration.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-course-category/change-category-details,Change Category details,Change Category details,,Community Training platform allows you to edit and delete categories created on the portal.,"Community Training platform allows you to edit and delete categories created on the portal.
In this article, you will learn how to edit and delete a category in respective sections.",2024-11-20T13:28:00.000Z,,,0.25,False,Editing/deleting categories; generic CRUD operations without expert-only configuration or limits.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-course-category/change-course-details,Change Course details,Change Course details,,"Once the course is created on the portal, you can change the course details like name, description, enrollment type, certification and thumbnail or delete the course as per your requirements.","Once a course has been created on the portal, you can change the course details like name, description, enrollment type, certification and thumbnail or delete the course as per your requirements. In this article, you will learn how to edit/delete course details and understand its impact on existing/new learners on the portal.",2024-11-20T13:28:00.000Z,,,0.35,False,Changing course details and understanding impact is mostly procedural; summary does not indicate specific configuration ranges or quotas.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-course-category/manage-users-for-a-course,Manage Users for a Course,Manage Users for a Course,,"On the Community Training management portal, you can view, add and remove users for a particular course directly from the course module.","On the Community Training portal, you can view, add and remove users for a particular course directly from the course module. In this article, you will learn how to manage user enrollment for a particular course.",2024-11-20T13:28:00.000Z,,,0.3,False,"Managing users for a course is described as a simple enrollment management procedure; no detailed security roles, limits, or config tables.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-course-category/move-course-content-across-training-instance,Move Course content across training instance,Move Course content across training instance,,If you are managing multiple instances of Community Training platform each catering to different target audiences but with overlapping course content -  there is an easy way for administrator to move ,"If you are managing multiple instances of the Community Training platform, each catering to different target audiences but with overlapping course content, there is an easy way for administrators to move content across instances. Community Training allows you to download single or multiple courses within a category from one platform instance in a ready to use zip file that can be uploaded to another instance. In this article, you will learn how to export course content from one training portal i",2024-11-20T13:28:00.000Z,,,0.4,False,"Describes exporting/importing course content across instances; while product-specific, it appears as a procedural guide without configuration parameter tables or limits.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-learning-path/add-an-administrator-for-a-learning-path,Add an Administrator for a Learning Path,Add an Administrator for a Learning Path,,Managing Administrator to a Learning Path can be done by selecting a Learning Path which you have created and using the Manage Administrator option provided.,"You can add an admisitrator to a Learning Path using the Manage Administrator option provided. In this article, you will learn how to add an Administrator to a Learning Path.",2024-11-20T13:28:00.000Z,,,0.35,False,"Adding an administrator to a Learning Path; likely reuses existing role concepts, but summary shows only basic how-to without new role definitions or security configuration details.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-learning-path/change-learning-path-details,Change Learning Path details,Change Learning Path details,,Editing the details or deleting a Learning Path can be done by selecting a Learning Path which you have created and following the steps given in this article.,"Editing the details or deleting a Learning Path can be done by selecting a Learning Path which you have created and following the steps given in this article.
Here, you will learn how to edit/delete a Learning Path.",2024-11-20T13:28:00.000Z,,,0.25,False,"Editing/deleting a Learning Path; generic CRUD operations, no advanced configuration or quotas.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/content-management/manage-content/manage-learning-path/manage-user-for-a-learning-path,Manage Users for a Learning Path,Manage Users for a Learning Path,,Managing users on a Learning Path can be done by selecting a Learning Path which you have created and using the Manage users option provided.,"Managing users on a Learning Path can be done by selecting a Learning Path which you have created and using the Manage users option provided. In this article, you will learn how to manage users on a Learning Path.",2024-11-20T13:28:00.000Z,,,0.25,False,Managing users on a Learning Path; standard enrollment management without expert configuration or limits.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/analytics-reporting,Analytics & Reporting,Analytics & Reporting,,Community Training allows organizations to track and stay updated on learner's progress and performance scores through non-graded assessments and graded assessments.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2024-11-20T13:28:00.000Z,,,0.3,False,"Analytics & reporting FAQ; appears conceptual about tracking progress, without detailed config or limits.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/custom-integration,Platform Extensibility & Integration,Platform Extensibility & Integration,FAQ on extensibility and integrations for Community Training,Community Training do not inbuilt support for live training sessions.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2026-01-20T11:09:00.000Z,,integrations,0.6,True,"Platform extensibility & integration FAQ; likely details supported/unsupported integration patterns and constraints, which are product-specific.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/faqs-course,Content and Course management,Content and Course management,,"Microsoft provides course content around Digital Literacy, Office 365, etc. which organizations can upload and use in their Community Training platform instance.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2024-11-20T13:28:00.000Z,,,0.3,False,"Content and course management FAQ; likely conceptual description of what content can be used, not deep config or limits.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/faqs-general,General FAQs,General FAQs,,Community Training is an Azure-powered online learning platform to enable organizations of all sizes.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2024-11-20T13:28:00.000Z,,,0.2,False,General FAQ; mostly conceptual and marketing-level answers without deep technical mappings.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/faqs-installation-and-setup,Platform Setup and Installation,Platform Setup and Installation,Understand prerequisites for Community Training setup and installation,"There are a number of prerequisites such as having a valid subscription type, access policy etc. before you can get started with the platform installation and setup.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk There are a number of prerequisites such as having a valid subscription type, access policy, and more you need to consider before yo",2024-11-20T13:28:00.000Z,,deployment,0.6,True,FAQ about prerequisites like subscription type and access policy; contains product-specific deployment requirements.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/faqs-user-management,Login Types and User Identity,Login Types and User Identity,Supported login types and identity behavior in Community Training,"Currently, there are 3 forms of login identity supported in the platform  i.e. Mobile Number (Via ADB2C), Personal Email Address (or  Social Account) and Azure AD.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2026-01-20T11:09:00.000Z,,security,0.65,True,FAQ on login types; includes platform-specific identity behavior and constraints.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/portal-branding-customization,Portal Branding & Customization,Portal Branding & Customization,FAQ on branding and language customization in Community Training,"Currently, we support 60+ languages on the platform.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2024-11-20T13:28:00.000Z,,configuration,0.6,True,"Branding & customization FAQ; includes supported languages count and branding options, which are product-specific configuration capabilities.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/pricing-subscription,Pricing & Subscription,Pricing & Subscription,,Community Training is built on top of Azure platform and available only on the Azure portal.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2026-01-20T11:09:00.000Z,,,0.2,False,Pricing & subscription FAQ; likely high-level guidance without detailed technical limits or config.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/security-and-privacy,"Backup, Security & Privacy","Backup, Security & Privacy","Security, backup, and hosting constraints for Community Training",Community Training can only be hosted and run on Microsoft Azure Cloud.  It cannot be deployed on other public cloud providers or on-premise data center.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2026-01-20T11:09:00.000Z,,security,0.6,True,States Azure-only hosting and likely covers backup/security/privacy specifics unique to this service.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/user-roles-groups,User Roles & Groups,User Roles & Groupsn,Understand user roles and group-based administration in Community Training,The platform follows a role-based administration hierarchy.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2024-11-20T13:28:00.000Z,,security,0.6,True,"Role-based administration hierarchy; likely lists specific roles and permissions, which are security-related expert details.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/frequently-asked-questions/web-mobile-app,Web & Mobile App,Web & Mobile App,Troubleshoot Community Training web and mobile app performance issues,It is possible that your infrastructure is unable to handle the high traffic load.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2024-11-20T13:28:00.000Z,,troubleshooting,0.6,True,FAQ mentions infrastructure unable to handle high traffic; likely maps symptoms (slow/failed access) to causes and remediation steps.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/get-started/microsoft-community-training-overview,Welcome to Community Training,Welcome to Community Training,,Community Training is an Azure-powered online learning platform to enable organizations of all sizes and types to run large scale training programs for their internal and external communities.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk Community Training is an Azure-powered online learning platform that enables organizations of all sizes and types to run large-scale",2026-01-20T11:09:00.000Z,,,0.2,False,"High-level product overview and lifecycle notice; no detailed limits, configuration parameters, or decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/get-started/step-by-step-configuration-guide,Step by step configuration guide for platform setup,Step by step configuration guide for platform setup,,"Community Training platform provides various tools and functionalities to help you easily create, manage and monitor all the learning activities for the training program.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk Community Training provides various tools and functionalities to help you easily create, manage, and monitor learning activities for",2024-11-20T13:28:00.000Z,,,0.3,False,"Step-by-step setup guide but described generically; no explicit configuration parameter tables, limits, or product-specific best-practice values.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/get-started/user-role-and-management-portal-overview,User roles and Management portal overview,User roles and Management portal overview,,"Community Training management portal is a one-stop-shop for all administrative functions like content management, user management, tracking and monitoring the training with analytics, portal settings,","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk The Community Training management portal is your one-stop-shop for all administrative functions like content management, user manage",2026-01-20T11:09:00.000Z,,,0.2,False,"Conceptual overview of roles and portal; lacks concrete RBAC role definitions, config tables, or error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/infrastructure-management/configure-your-platform-infrastructure/add-multiple-aad-to-b2c-as-a-social-account,Add multiple Azure AD in your instance,Add multiple Azure AD(single tenant) to B2C as social account,Add multiple Azure AD tenants to Azure AD B2C for Community Training sign-in,Enable sign-in for users from a multiple Azure AD organization using a user flow in Azure AD B2C.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk This article shows you how to enable sign-in for users from a specific Azure AD organization using a user flow in Azure AD B2C. Note",2026-01-20T11:09:00.000Z,,security,0.75,True,"Shows enabling sign-in from multiple AAD tenants via B2C user flows; includes identity provider setup and policy configuration, which are security-specific details.",unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/infrastructure-management/configure-your-platform-infrastructure/customize-the-name-and-icon-of-the-training-tab-in-ms-teams,Customize the name and icon of the training tab in MS Teams,Customize the name and icon of the training tab in MS Teams,Customize Community Training tab name and icon in Microsoft Teams,This article assumes you have followed the steps outlined in the MS Teams installation (upto Step 2) and received the Team Manifest file from the Customer Support Team.,"Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk",2026-01-20T11:09:00.000Z,,integrations,0.65,True,Assumes Teams manifest; likely details specific manifest properties and values for customizing the tab.,unchanged
https://learn.microsoft.com/en-us/azure/industry/training-services/microsoft-community-training/ga-version/infrastructure-management/configure-your-platform-infrastructure/delete-your-training-instance,Delete your training platform instance,Delete your training platform instance,Delete a Microsoft Community Training instance from Azure,"When you no longer need your training portal, you can delete it by deleting the resource group from the Azure portal.","Important Community Training will reach end of support on Tuesday, April 7, 2026. No new deployments are available at this time. Existing Community Training customers will continue to receive security updates and technical support through Tuesday, April 7, 2026 at 11:59 pm. For more information or support, please reach out to our team here:https://aka.ms/cthelpdesk When you no longer need your training portal, you can delete it by deleting the resource group from the Azure portal. In the Azure p",2026-01-20T11:09:00.000Z,,deployment,0.6,True,Describes deletion via resource group; includes product-specific cleanup behavior and requirements.,unchanged
