url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/api/http-location,Use Location header,The Location Response Header in REST Create Operation - Data API builder,Use Location header for created resources in DAB,Learn how Data API builder (DAB) uses the Location header to indicate where newly created resources can be retrieved after POST or PUT inserts.,"For REST endpoints, theLocationresponse header tells clients where to retrieve a newly created resource. Data API builder (DAB) returnsLocationforPOSTinserts. ForPUTorPATCHupserts that create new rows, the header may be omitted.",2025-09-27T05:02:00.000Z,reference,integrations,0.6,True,"Explains how DAB sets or omits the Location header for POST/PUT/PATCH. This is specific HTTP API behavior unique to the product, aligning with integrations & coding patterns.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/api/openapi,Test with OpenAPI,Swagger and OpenAPI metadata for REST endpoints - Data API builder,Configure OpenAPI and Swagger for DAB REST APIs,Manage OpenAPI description and Swagger UI hosting for Data API builder's REST API endpoints feature.,The OpenAPI specification is a language-agnostic standard for documenting HTTP APIs. Data API builder supports OpenAPI by:,2025-07-22T17:18:00.000Z,concept-article,configuration,0.65,True,"Manages OpenAPI description and Swagger UI hosting; likely includes specific configuration flags/parameters for enabling and customizing metadata, fitting configuration.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/api/rest,Call REST endpoints,How to call REST endpoints - Data API builder,,"Learn how to call and use REST endpoints in Data API builder, including how to query, filter, sort, and page results.","Data API builder (DAB) provides a RESTful web API that lets you access tables, views, and stored procedures from a connected database.
Each exposed database object is defined as anentityin the runtime configuration. By default, DAB hosts REST endpoints at: Note All path components and query parameters are case sensitive.",2026-03-05T00:03:00.000Z,concept-article,,0.3,False,"Primarily explains how to call REST endpoints (query, filter, sort, paging). Appears to be conceptual/how-to usage without product-specific limits, configuration tables, or error-code-based troubleshooting. No clear expert-only numeric limits, config matrices, or security role details indicated in the summary.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/cache/http-headers,Use Cache-Control header,Use http headers to control caching from the request - Data API builder,Control Data API builder caching via HTTP headers,Use http headers to control caching from the request,"For REST endpoints, you can influence how Data API builder (DAB) uses its internal query result cache with theCache-Controlrequest header. Important If caching is disabled in the runtime configuration, these directives are ignored and queries run normally.",2025-10-07T23:04:00.000Z,reference,configuration,0.7,True,"Describes product-specific behavior of Cache-Control request headers and how DAB interprets them for its internal query cache, which is configuration-like behavior unique to this product.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/cache/level-1,Use level 1 cache,"Implement internal, level 1 cache - Data API builder",Configure internal level 1 cache in Data API builder,"Implement internal, level 1 cache",Level 1 cache in Data API builder reduces redundant requests to the database by temporarily caching entity results in memory. This caching improves performance for frequent queries and avoids hitting the database unnecessarily.,2026-01-23T06:02:00.000Z,reference,configuration,0.6,True,"Level 1 cache implementation page will likely include specific configuration options (e.g., cache scopes, lifetimes) for enabling and tuning internal caching, which is configuration-focused expert knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/cache/level-2,Use level 2 cache,"Implement external, level 2 cache - Data API builder",Configure external Redis level 2 cache in Data API builder,"Implement external, level 2 cache","Level 2 cache in Data API builder will extend beyond the in-memory scope of level 1 cache by supporting distributed caching via Redis. This will allow cache to persist across multiple instances of the DAB runtime and survive process restarts, making it suitable for scalable production deployments.",2025-07-22T17:18:00.000Z,reference,configuration,0.6,True,"Level 2 cache via Redis will require specific configuration parameters (connection settings, cache keys, scopes) to integrate distributed caching, matching configuration criteria.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/config/akv-function,Use akv() function,Use @akv function in configuration - Data API builder,Load secrets from Azure Key Vault with @akv in DAB,Use key vault function in the configuration file to reference environment data dynamically,"Data API builder (DAB) lets you keep secrets, like database connection strings, out of the runtime configuration file by substituting them at load time. Originally this was done withthe@env()functionfor environment variables. Beginning with version 1.6, DAB adds support for Azure Key Vault through the@akv()function.",2025-09-27T05:02:00.000Z,concept-article,configuration,0.85,True,"Describes the @akv() function, including how DAB resolves Key Vault references at config load time; this is a product-specific configuration feature with concrete behavior.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/config/env-function,Use environment variables,Use @env function in configuration - Data API builder,Reference environment variables with @env in DAB config,Use environment function in the configuration file to reference environment data dynamically,"Data API builder (DAB) lets you keep secrets (for example, database connection strings) out ofdab-config.jsonby substituting values at load time. The first supported mechanism is the@env()function, which resolves environment variables from the host process environment or a local.envfile. See also:the@akv()function.",2025-09-27T05:02:00.000Z,concept-article,configuration,0.85,True,"Documents the @env() function syntax, resolution order, and behavior for substituting environment variables into DAB configuration, which is a product-specific config mechanism.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/config/environments,Use environment-specific configs,Use configuration file environments in Data API builder - Data API builder,Use environment-specific config files in Data API builder,Learn how to use environments in Data API builder to manage configuration differences between development and production.,"Data API builder supports multiple configuration environments, similar to ASP.NET Core'sappsettings.json. You can define a base configuration (dab-config.json) and environment-specific variants (dab-config.Development.json,dab-config.Production.json). This feature enables the flexible management of connection strings, authentication settings, and other configuration changes across environments.",2025-10-07T23:04:00.000Z,how-to,configuration,0.75,True,Explains DAB’s environment configuration model (dab-config.json plus environment variants) with product-specific file naming and resolution behavior.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/config/multi-data-source,Use multiple data sources,Add more than one data source to enable hybrid endpoints - Data API builder,Configure multiple data sources and hybrid endpoints in DAB,Add more than one data source to enable hybrid endpoints,"Data API builder supports hybrid endpoints by usingdata source files, allowing you to define multiple data sources and their entities in separate configuration files. This approach is useful for scenarios such as:",2026-01-12T18:08:00.000Z,reference,configuration,0.7,True,"Explains DAB’s multi-data-source configuration using data source files and how entities are defined across them, which is specific configuration behavior.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/database/relationships,Use table relationships,Entity relationships - Data API builder,Configure entity relationships for GraphQL in DAB,"Review GraphQL-specific relationships in Data API builder and how you can define, map, or manage them.","Entity relationships allow GraphQL queries to traverse related entities, enabling complex data shapes with a single query. For example: To achieve this, DAB must be told how entities are related via therelationshipssectionin the configuration file.",2025-07-22T17:18:00.000Z,concept-article,configuration,0.7,True,"Details the relationships section in DAB configuration and how it drives GraphQL traversal, which is a product-specific config model.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/database/stored-procedures,Use stored procedures,Using Stored Procedures in DAB - Data API builder,Expose stored procedures as endpoints in Data API builder,Learn how to expose stored procedures as endpoints in Data API builder for both REST and GraphQL.,"Stored procedures can be exposed as REST or GraphQL endpoints in DAB. This is useful for scenarios that involve custom logic, filtering, validation, or computed results not handled by simple tables or views.",2025-09-23T23:03:00.000Z,concept-article,configuration,0.65,True,"Describes how stored procedures are mapped and configured as REST/GraphQL endpoints in DAB, including product-specific configuration semantics.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/database/views,Use database views,Using Views in DAB - Data API builder,Expose database views as DAB REST/GraphQL endpoints,Learn how to expose database views as REST or GraphQL endpoints using Data API builder.,Views are supported as alternatives to tables in DAB. A view can be exposed through REST or GraphQL endpoints with minimal configuration.,2025-07-22T17:18:00.000Z,concept-article,configuration,0.65,True,"Covers how to configure views as entities in DAB, including product-specific config fields and behavior for REST/GraphQL exposure.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/monitor/application-insights,Use Application Insights,Use Azure Application Insights in Data API builder - Data API builder,Configure Azure Application Insights monitoring for DAB,Enable and configure Azure Application Insights for monitoring Data API builder applications.,"Azure Application Insights is an Application Performance Monitoring (APM) service that automatically captures requests, traces, exceptions, and performance metrics. Integrating it with Data API builder (DAB) helps you monitor runtime behavior, diagnose issues, and optimize performance in production. Warning Application Insights integration with DAB may have limitations when hosted on Azure App Service web apps due to double instrumentation. Application Insights works best with DAB when you self-",2026-01-28T00:24:00.000Z,how-to,configuration,0.7,True,"Provides DAB-specific configuration for wiring Application Insights, including settings and known limitations like double instrumentation on App Service.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/monitor/health-checks,Use health checks,Use Health Checks and the Health Endpoint - Data API builder,Configure and use the /health endpoint in Data API builder,"Overview of health checks in Data API builder, including configuration and usage of the /health endpoint.","Data API builder provides a/healthendpoint to monitor the responsiveness and health of your API's data sources and entities. This endpoint runs checks against configured data sources and entities, validating that they respond within thresholds you set.",2026-01-27T06:02:00.000Z,how-to,configuration,0.75,True,"Documents the /health endpoint, including how to configure checks and thresholds in DAB, which is specific configuration and behavior.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/monitor/log-analytics,Use Log Analytics,Use Azure Log Analytics in Data API builder - Data API builder,Configure Azure Log Analytics integration for DAB,Enable and configure Azure Log Analytics for centralized logging in Data API builder applications.,"Azure Log Analytics is a centralized logging platform that aggregates logs from apps, Azure resources, VMs, containers, and more. Integrating it with Data API builder (DAB) helps enterprises meet compliance, governance, and observability requirements. Unlike Application Insights (which focuses on APM), Log Analytics provides broader log aggregation with Kusto Query Language (KQL) support.",2026-01-28T00:24:00.000Z,how-to,configuration,0.7,True,Explains how to connect DAB logging to Log Analytics with product-specific configuration fields and behavior differences from Application Insights.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/monitor/log-levels,Customize log verbosity,Configure log levels - Data API builder,Set filtered log levels in Data API builder,Configure filtered log levels for Data API builder logging.,Data API builder (DAB) supports filtered log levels to control verbosity. You can set a global level and override specific namespaces or classes for focused diagnostics. Logging settings are configured in theruntime.telemetry.log-levelsectionof your configuration. You can specify log levels globally or target specific namespaces or classes for fine-grained control.,2026-01-27T06:02:00.000Z,how-to,configuration,0.8,True,"Describes the runtime.telemetry.log-level configuration section, including how to target namespaces/classes, which is product-specific config detail.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/monitor/open-telemetry,Use OpenTelemetry,Use OpenTelemetry and activity traces - Data API builder,Enable OpenTelemetry tracing and metrics in DAB,Configure OpenTelemetry tracing and metrics in Data API builder.,"Data API builder (DAB) supports OpenTelemetry for distributed tracing and metrics, enabling you to monitor and diagnose behavior across REST, GraphQL, database operations, and internal middleware.",2026-01-27T06:02:00.000Z,how-to,configuration,0.75,True,"Covers DAB-specific OpenTelemetry configuration for REST, GraphQL, and database operations, including settings unique to this product.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/authorization,Configure entity permissions,Authorization and roles - Data API builder,Configure roles and permissions for authorization in DAB,Define role-based authorization workflow in Data API builder for custom-defined roles and permissions.,"Data API builder uses a role-based authorization workflow. Any incoming request, authenticated or not, is assigned to a role. Roles can beSystem RolesorUser Roles. The assigned role is then checked against the definedpermissionsspecified in the configuration to understand what actions, fields, and policies are available for that role on the requested entity. No role has default permissions. Once Data API builder determines a role, the entity'spermissionsmust defineactionsfor that role for the re",2026-01-23T06:02:00.000Z,concept-article,security,0.8,True,"Details DAB’s role-based authorization model, including System/User roles and the permissions/actions configuration schema, which is product-specific RBAC configuration.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/how-to-authenticate-app-service,Configure App Service authentication,Configure App Service authentication (EasyAuth) - Data API builder,Use Azure App Service EasyAuth with Data API builder,"Learn how to configure Data API builder with Azure App Service authentication, including local testing with the X-MS-CLIENT-PRINCIPAL header.","Azure App Service provides built-in authentication (often called ""EasyAuth"") that handles user sign-in before requests reach your application. Data API builder can read the identity information that App Service injects, enabling authentication without managing tokens directly. Important TheAppServiceprovider trusts identity headers forwarded by EasyAuth. Ensure clients can't bypass EasyAuth and reach Data API builder directly.",2026-01-23T06:02:00.000Z,how-to,security,0.85,True,"Explains the AppService provider, trusted headers (like X-MS-CLIENT-PRINCIPAL), and security caveats about bypassing EasyAuth, which are product-specific security configurations.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/how-to-authenticate-custom,Configure custom JWT authentication,"Configure custom JWT authentication (Okta, Auth0) - Data API builder",Configure custom JWT authentication providers in DAB,Learn how to configure Data API builder with third-party identity providers like Okta or Auth0 using the Custom authentication provider.,"Data API builder supports third-party identity providers through the Custom authentication provider. Use this approach when your organization uses Okta, Auth0, or another OAuth 2.0/OpenID Connect-compliant identity provider.",2026-01-23T06:02:00.000Z,how-to,security,0.85,True,"Documents the Custom authentication provider for Okta/Auth0, including issuer/audience and other DAB-specific auth configuration parameters.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/how-to-authenticate-entra,Configure Entra ID authentication,Configure Microsoft Entra ID authentication - Data API builder,Configure Microsoft Entra ID authentication for Data API builder,"Learn how to configure Microsoft Entra ID authentication for Data API builder, including app registration, token validation, and managed identity for database access.","This guide walks you through configuring Microsoft Entra ID (formerly Azure Active Directory) authentication for Data API builder. By the end, your client app authenticates users through Entra, acquires tokens for Data API builder, and DAB can use managed identity to connect to Azure SQL. Data API builder authenticates incoming requests using either JSON Web Token (JWT) bearer validation (EntraID/AzureAD/Custom) or platform-provided identity headers (AppService). For local development and permis",2026-03-05T00:03:00.000Z,how-to,security,0.85,True,"Describes how DAB authenticates requests using JWT bearer validation or platform identity headers, and how to wire Entra ID and managed identity for Azure SQL. This is product-specific security configuration (auth modes, token validation, managed identity usage) that goes beyond generic security concepts and qualifies as expert security knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/how-to-authenticate-simulator,Configure Simulator authentication,Configure Simulator authentication for local testing - Data API builder,Use Simulator authentication for local DAB permission testing,Learn how to use the Simulator authentication provider to test role-based permissions locally without configuring an identity provider.,The Simulator authentication provider lets you test role-based permissions locally without configuring an identity provider. Use it during development to verify that your permission rules work correctly before deploying to production.,2026-01-23T06:02:00.000Z,how-to,security,0.8,True,"Describes the Simulator auth provider, including how it injects roles/claims for testing RBAC without a real IdP, which is a DAB-specific security/testing feature.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/how-to-configure-database-policies,Configure database policies,Configure database policies for row-level filtering - Data API builder,Configure database policies for row-level filtering in DAB,Learn how to use database policies in Data API builder to filter query results based on user claims and data values.,"Data API builder supportsdatabase policiesthat filter query results based on expressions you define. These policies translate to query predicates (WHERE clauses) that the database evaluates, ensuring users see only the data they're authorized to access.",2026-01-23T06:02:00.000Z,how-to,security,0.8,True,"Explains DAB database policies syntax (e.g., expressions using @claims) and how they translate to WHERE clauses, which is a product-specific security configuration mechanism.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/concept/security/row-level-security,Implement row-level security,Implement row-level security with session context - Data API builder,Implement SQL row-level security with DAB session context,Use the session context feature of SQL and Data API builder to manually implement row-level security in your APIs.,"Use thesession contextfeature of SQL to implement row-level security in Data API builder. Important Session context with SQL Server row-level security differs from Data API builder database policies. Database policies (for example,--policy-database ""@item.owner eq @claims.user_id"") are translated into WHERE clauses by Data API builder, while session context forwards claims to SQL Server so that SQL-native row-level security handles the filtering.",2026-01-28T00:24:00.000Z,how-to,security,0.8,True,"Describes how DAB forwards claims via SQL session context and how that interacts with SQL Server row-level security, including differences from DAB policies.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/,Data source files,Configuration schema - Data API builder,Full configuration schema for Data API builder,Includes the full schema for the Data API Builder's configuration file with details for each property.,"Data API builder requires at least one configuration file to run. This JSON-based file defines your API setup, from environment settings to entity definitions. It begins with a$schemaproperty, which enables schema validation for the rest of the file.",2025-07-22T17:18:00.000Z,reference,configuration,0.95,True,Duplicate/alias of index 33; comprehensive schema for all configuration sections with explicit properties and types.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/,Overview,Configuration schema - Data API builder,Reference schema for Data API builder configuration file,Includes the full schema for the Data API Builder's configuration file with details for each property.,"Data API builder requires at least one configuration file to run. This JSON-based file defines your API setup, from environment settings to entity definitions. It begins with a$schemaproperty, which enables schema validation for the rest of the file.",2025-07-22T17:18:00.000Z,reference,configuration,0.95,True,"Full JSON schema for the configuration file with detailed properties, types, and allowed values; canonical configuration reference.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/data-source,Database type,Configuration schema - Data Source section - Data API builder,Configure Data API builder data source section,The Data API Builder configuration file's Data Source top-level section with details for each property.,Thedata-sourcesection defines the database access details. It also defines database options.,2025-07-22T17:18:00.000Z,reference,configuration,0.95,True,"Detailed reference for the data-source section, including connection details and database options; contains parameter names and constraints.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Actions as object-array (entity permissions),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Entities configuration schema page; expert knowledge about entity configuration parameters.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Actions as string-array (entity permissions),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Duplicate of entities configuration schema; contains specific configuration options and semantics.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Cardinality (relationship),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Entities configuration schema page; includes detailed settings for mapping database entities.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Enabled (entity cache),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Same entities configuration schema; expert configuration details for DAB entities.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Enabled (entity graphql),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Entities top-level configuration schema with detailed property descriptions and allowed values.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Enabled (entity rest),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Duplicate of entities configuration schema; contains specific property names and behaviors for entity configuration.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Fields (entity permissions),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Same entities configuration schema; detailed configuration reference for DAB entities.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Mappings (entity),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Same entities configuration schema page as index 6; includes detailed config parameters for database entities.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Object (entity source),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,"Entities configuration schema will enumerate entity-level configuration properties, types, and allowed values, which is expert configuration knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Operation (entity graphql),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Repeated entities configuration schema entry; contains product-specific configuration parameters.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Role (entity permissions),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Entities top-level configuration schema with property-level details and constraints.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/entities,Type (entity graphql),Configuration schema - Entities section - Data API builder,Configure entities section in Data API builder,The Data API Builder configuration file's Entities top-level section with details for each property.,Configuration settings for database entities.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Same entities configuration schema; expert-level configuration details for DAB entities.,unchanged
https://learn.microsoft.com/en-us/azure/data-api-builder/configuration/runtime,Authentication (host),Configuration schema - Runtime section - Data API builder,Configure runtime settings for Data API builder,The Data API Builder configuration file's runtime section with details for each property.,Configuration settings that determine runtime behavior.,2026-01-23T06:02:00.000Z,reference,configuration,0.9,True,Duplicate of the runtime configuration schema page; includes specific configuration properties and values.,unchanged
